trade_date,600519.SH,601318.SH,600036.SH,000333.SZ,601899.SH,000858.SZ,600900.SH,601166.SH,002594.SZ,601328.SH,601398.SH,600276.SH,000651.SZ,600030.SH,600887.SH,600309.SH,002475.SZ,300059.SZ,000725.SZ,600919.SH,601288.SH,601088.SH,002714.SZ,000568.SZ,300124.SZ,600028.SH,002415.SZ,601668.SH,600809.SH,601857.SH,300498.SZ,601012.SH,600690.SH,000001.SZ,300274.SZ,601225.SH,300308.SZ,601601.SH,002142.SZ,600000.SH,600016.SH,601919.SH,600031.SH,000792.SZ,601988.SH,601985.SH,600406.SH,002352.SZ,600050.SH,000338.SZ,601169.SH,000063.SZ,601766.SH,600150.SH,000100.SZ,600837.SH,002230.SZ,601229.SH,002371.SZ,600089.SH,600660.SH,600048.SH,601688.SH,601888.SH,000625.SZ,600436.SH,601390.SH,600104.SH,601600.SH,002027.SZ,601211.SH,600438.SH,601006.SH,600019.SH,601818.SH,603288.SH,603993.SH,601989.SH,600585.SH,300015.SZ,002304.SZ,000002.SZ,601998.SH,603986.SH,601009.SH,600886.SH,600999.SH,601628.SH,600547.SH,000425.SZ,002050.SZ,000938.SZ,600893.SH,600926.SH,300014.SZ,603019.SH,600111.SH,600795.SH,000538.SZ,601939.SH,601669.SH,600674.SH,600015.SH,600760.SH,600009.SH,600426.SH,600958.SH,002311.SZ,600489.SH,002241.SZ,000166.SZ,000596.SZ,000157.SZ,601186.SH,603799.SH,600011.SH,300122.SZ,300408.SZ,002460.SZ,000776.SZ,002252.SZ,002049.SZ,002179.SZ,000977.SZ,002466.SZ,600584.SH,601377.SH,002129.SZ,002601.SZ,600010.SH,001979.SZ,600188.SH,601111.SH,000661.SZ,600115.SH,601901.SH,000768.SZ,603369.SH,000786.SZ,002236.SZ,601633.SH,600029.SH,601800.SH,002648.SZ,601788.SH,300433.SZ,600570.SH,600085.SH,002493.SZ,600346.SH,601117.SH,002271.SZ,600196.SH,601360.SH,002001.SZ,601872.SH,600845.SH,300347.SZ,600233.SH,000963.SZ,601021.SH,600176.SH,600600.SH,600219.SH,601699.SH,601336.SH,600023.SH,002180.SZ,601689.SH,600745.SH,601100.SH,000895.SZ,600362.SH,002736.SZ,600741.SH,300033.SZ,000983.SZ,002459.SZ,601881.SH,601898.SH,000999.SZ,000301.SZ,600372.SH,600515.SH,600183.SH,002812.SZ,601618.SH,600588.SH,601877.SH,000876.SZ,002555.SZ,002709.SZ,600332.SH,300450.SZ,002074.SZ,300142.SZ,002202.SZ,300316.SZ,300496.SZ,000408.SZ,600875.SH,601607.SH,002007.SZ,603806.SH,601238.SH,002821.SZ,601799.SH,000733.SZ,300413.SZ,600803.SH,300223.SZ,600132.SH,600061.SH,600018.SH,600460.SH,002410.SZ,000708.SZ,002603.SZ,000617.SZ,002841.SZ,600039.SH,603899.SH,600754.SH,000069.SZ,600732.SH,601808.SH,000877.SZ,601155.SH,600606.SH,000800.SZ
20221223,1702.7078,43.4028,34.4643,47.7875,9.6926,176.1996,19.6645,16.0444,251.0237,4.3812,3.9877,36.6206,31.0421,19.3773,30.0175,85.5394,31.3166,15.7535,3.3384,6.6339,2.6966,25.4068,47.0616,217.1517,65.7485,4.1169,33.0451,5.1923,279.3035,4.7175,18.808,39.9923,23.9718,12.6712,91.3703,16.2131,26.2796,23.0781,30.1508,6.8796,3.2273,8.8753,15.9686,22.94,2.9497,5.8235,20.1042,56.9903,4.67,10.0114,3.9669,24.829,4.9157,21.497,3.3898,8.4175,33.3079,5.4662,217.4722,13.6011,32.9379,15.1572,12.342,221.6988,12.3021,288.3054,5.455,14.3357,4.4682,6.2777,12.9924,35.0735,6.1477,5.4598,2.8274,66.3648,4.4741,3.48,26.7074,23.0937,158.4041,17.8622,4.6137,94.1838,9.4198,10.0105,12.9022,35.8563,18.7583,4.9224,21.5227,18.9697,41.3504,12.2273,84.8588,21.734,24.8732,3.7071,51.8546,5.1912,6.7072,11.1612,4.7834,40.0563,59.63,31.0823,8.6565,59.1853,7.3983,16.6308,3.9382,266.8003,5.2349,7.5943,57.0567,6.7,56.5271,30.5182,70.9003,14.9708,5.6957,122.678,41.0685,21.3918,76.8694,22.8068,5.5297,27.8704,17.4698,1.89,12.8425,20.1613,11.24,163.0892,5.59,6.3297,23.7345,49.7193,25.67,11.1075,29.2118,7.66,8.0296,13.9889,14.8617,10.358,38.3877,43.5899,11.8411,15.3721,7.9517,32.8781,36.5528,6.579,17.5735,5.3775,32.5892,96.6929,19.7651,43.1749,64.97,12.8573,107.7143,3.1276,14.6673,27.8183,3.31,50.6559,57.1445,52.7372,60.849,22.9412,16.3562,8.5116,16.5282,94.2279,10.4104,36.8781,9.174,8.2305,41.8459,12.6956,15.9214,4.99,13.8707,131.4549,3.1251,22.5343,25.6229,12.83,16.366,45.7702,29.5066,39.0128,28.92,39.9361,10.4822,58.4936,102.8328,22.7005,18.3761,17.5212,20.4299,40.8202,11.0559,129.2116,128.3495,106.4034,30.3546,15.4326,69.6767,122.9884,6.3011,4.9253,32.7425,41.1002,15.7501,35.4216,5.6731,56.7763,7.0468,53.5241,57.0171,5.45,24.532,15.5924,8.2495,20.93,3.08,7.748
20221230,1681.548,44.6961,35.3077,47.2583,9.7905,176.5905,20.2329,16.3607,255.7917,4.4374,4.0721,38.3944,30.6065,19.4948,29.921,89.238,31.6053,16.0598,3.3285,6.8114,2.7342,25.3609,47.9067,220.1953,68.5291,4.1359,33.0928,5.2019,280.3166,4.708,19.401,41.6891,23.8644,12.8469,111.5684,16.4432,26.9783,23.6076,31.797,6.9657,3.2652,8.5432,15.6322,22.69,2.978,5.8626,20.0467,56.5789,4.3587,9.8852,4.0229,25.53,4.9545,22.2665,3.3808,8.5056,32.7787,5.5223,224.9403,14.6912,32.9285,14.6442,12.4298,214.4521,11.8219,287.2201,5.416,14.0816,4.4384,6.2777,13.0887,35.6182,6.2506,5.3923,2.8837,65.5659,4.4839,3.49,25.8392,23.8063,156.2814,17.3105,4.7082,101.9114,9.7763,10.608,13.1292,36.5856,19.1074,4.9517,21.0079,19.5097,42.1276,12.6329,86.5022,21.9922,24.8732,4.1009,50.9732,5.2851,6.9324,11.9008,4.8488,41.6032,57.71,32.2901,8.8042,61.1466,7.9832,16.6406,3.9581,263.6492,5.2062,7.5261,55.3938,7.61,58.1287,30.4686,68.3913,15.1666,6.313,131.8179,43.2868,21.4616,75.6719,22.9162,5.6277,30.0487,17.4513,1.92,12.4197,19.5443,10.6,159.3367,5.53,6.3696,25.348,50.2226,25.2122,10.7833,29.281,7.6,7.8923,15.184,14.6937,10.3482,40.342,44.4049,12.1473,14.9673,7.7658,32.3197,34.7483,6.539,17.7438,5.4163,36.785,103.9112,19.7651,45.6217,64.25,12.9139,105.6408,3.118,14.3856,29.3605,3.49,51.7123,58.2279,52.5972,62.5425,23.587,16.9797,8.6183,16.5282,95.6243,10.3131,41.251,9.1053,8.221,46.057,12.9235,15.8322,5.02,13.6715,130.6192,3.1153,24.0997,27.2982,12.91,16.8596,42.6761,29.135,39.6232,28.83,40.1459,10.8777,61.8097,99.4324,23.4592,20.6559,17.3077,22.3239,47.3067,10.7917,145.8682,126.1897,112.6665,29.9161,15.676,70.1247,124.1285,6.311,5.0482,32.6926,42.336,15.917,29.3645,5.4765,56.5846,7.4487,53.2144,58.2857,5.33,26.684,16.3933,8.0974,20.5,2.98,7.728
20230106,1756.2975,47.3018,36.369,49.2746,10.2115,186.1388,20.1269,16.835,264.9794,4.5029,4.0721,39.1716,32.2921,19.9844,30.4036,90.23,28.7185,16.8628,3.5649,7.073,2.7436,25.3609,46.6685,230.2979,66.1823,4.1549,32.2053,5.2881,282.7855,4.708,18.6894,42.0935,25.0157,14.2722,119.8512,16.7795,28.3656,23.9061,31.9734,7.0231,3.2841,8.5183,16.3248,23.35,3.0251,5.9212,20.1781,58.391,4.8549,10.3416,3.9949,25.6682,4.9836,22.6263,3.508,8.5154,33.887,5.569,227.9555,14.7717,33.8017,15.6121,11.7078,223.029,12.014,286.762,5.4745,14.1403,4.4682,6.4657,13.108,37.3908,6.1571,5.6913,2.8931,65.3188,4.5529,3.52,26.9716,23.5917,162.26,18.2807,4.7649,102.3192,10.0953,10.5786,13.3266,36.4969,19.1472,5.147,20.8693,23.4597,43.8115,13.0868,88.4212,22.8465,26.1939,4.1681,51.6108,5.3226,7.0009,11.9008,4.9049,42.5966,57.0,31.9395,9.277,61.2556,8.0124,18.0546,3.988,287.9002,5.3019,7.6138,59.5063,7.83,64.8595,29.913,70.4083,15.333,6.3031,126.798,43.8564,22.768,80.711,23.8408,5.6964,31.2695,17.8756,1.93,13.2948,19.166,10.62,182.4834,5.38,6.4695,25.6568,54.0904,26.7806,11.0598,28.9844,7.64,8.0001,16.0755,14.9507,10.3973,42.0869,42.0395,12.4436,15.4685,8.069,34.7362,35.5963,6.729,18.217,5.6682,37.4418,108.611,19.2338,46.1091,62.15,13.187,104.4616,3.1752,14.3087,31.342,3.58,51.7322,63.4165,54.2777,63.3744,23.3414,16.892,8.696,16.4614,101.2778,9.7376,44.5736,9.0563,8.0684,46.3916,14.4101,16.3576,4.83,14.3451,143.1648,3.1447,24.1994,29.8112,12.66,18.4338,43.6977,28.9492,39.4361,30.14,39.9361,11.1546,62.8016,106.59,23.938,22.0709,17.7154,22.1562,53.2592,10.9972,146.154,132.6493,113.3767,33.0752,16.3575,70.722,122.6279,6.153,5.0387,32.7824,44.61,16.7797,28.698,5.5847,57.4664,7.2343,52.1981,56.4677,5.44,28.6313,16.4427,8.4301,22.49,3.07,7.8179
20230113,1837.337,49.7839,37.5819,51.0445,11.308,194.0746,20.1655,16.9559,277.3026,4.5591,4.0721,39.1318,32.6235,20.3173,31.4557,89.8929,29.1067,18.0052,3.7028,7.0917,2.7624,26.6097,48.5455,239.8507,68.0459,4.2213,32.1004,5.2211,301.5329,4.8217,20.073,42.8137,25.7474,14.5943,120.0707,17.4609,27.7668,24.9844,33.2865,7.0231,3.2652,8.4104,16.8393,23.45,3.0439,5.8528,21.772,59.1453,4.923,10.6135,3.9669,26.0927,5.0224,21.9367,3.508,8.7503,33.208,5.5877,226.7474,14.7205,33.7829,15.3217,11.903,226.8311,12.7054,296.4203,5.3771,14.1891,4.8356,6.7313,13.368,36.5968,6.2506,5.7685,2.9025,67.7981,4.8091,3.49,27.2925,25.8444,177.8784,17.8622,4.8217,107.8389,10.1234,10.6667,13.7116,37.5022,19.5461,5.4986,23.5621,23.5997,41.5696,13.0868,82.6643,22.5485,26.4917,4.0049,53.2236,5.2945,6.7953,11.9883,4.8768,40.9646,58.0,33.3226,10.6656,63.2664,8.3633,17.8667,4.0476,291.6539,5.455,7.4872,62.7923,7.15,69.2343,31.0242,72.3565,16.0772,6.3429,118.1081,41.6531,22.5885,82.0426,26.1075,6.3532,32.0195,18.5028,1.91,13.9733,20.4523,10.77,193.4632,5.56,6.5893,24.3321,57.9286,28.1542,11.0598,29.0734,7.87,7.8531,15.5171,15.504,10.3384,42.0869,45.7366,11.2486,15.4588,8.1668,36.6136,35.4188,6.719,18.0088,5.8813,37.7292,114.9864,20.9162,48.5949,63.68,13.6957,107.3311,3.2897,15.8967,33.0794,3.51,52.0411,66.3389,55.2681,66.5833,23.4779,18.0415,8.9095,16.7189,107.4452,10.1449,44.5393,9.3602,8.3164,47.1,14.1227,16.2089,4.76,14.3072,150.5369,3.1349,23.3319,30.9249,12.77,18.6574,47.4827,29.2915,42.3894,31.42,39.2169,10.9865,64.377,102.4164,24.2903,21.6779,17.9872,22.758,51.2015,10.9874,150.3034,133.2537,106.9163,31.7797,17.5746,69.8957,126.8376,6.3999,4.9537,33.0815,43.9179,16.622,28.992,5.7026,57.7826,7.1673,54.2693,57.7263,5.45,26.1477,16.9074,8.24,21.95,2.97,7.8079
20230120,1811.0574,49.5461,38.8991,52.0754,11.6605,203.9846,20.2618,16.7048,268.8316,4.5591,4.0628,43.3867,33.1917,21.2181,31.2047,91.4244,30.9483,19.2304,3.9686,7.0263,2.7436,26.3618,47.268,243.2869,70.1166,4.3066,35.049,5.336,291.5395,4.9164,20.4189,46.513,25.7474,14.77,128.2837,17.7176,28.9345,25.3117,32.5418,7.0422,3.3125,8.6512,17.0866,25.02,3.0345,5.8821,22.0103,59.1355,5.3802,10.7494,3.9856,27.0108,5.1387,23.6457,3.7443,9.2201,37.8208,5.6531,245.2977,15.5399,34.8815,15.2927,12.8103,228.8165,13.0032,316.4041,5.6206,14.5018,5.1633,6.7121,13.9555,38.711,6.2693,5.9131,2.9119,65.6812,5.0555,3.58,27.821,25.8674,178.2971,17.6719,4.7933,121.9615,10.0015,10.5688,14.4125,35.5803,19.945,5.5279,24.3442,23.7597,43.6421,12.8261,83.5204,24.0285,28.5074,4.0145,54.6208,5.2851,6.8932,12.2705,4.8862,42.2702,61.99,33.6246,10.8625,62.2461,8.4803,18.6379,4.1869,285.4306,5.589,7.789,64.724,7.31,69.2144,34.2288,76.9415,17.4284,6.3628,125.998,43.047,23.7953,90.0322,27.0918,6.8239,33.2323,18.715,2.01,14.2094,21.0634,10.76,199.6854,5.44,6.9687,25.6169,56.6459,27.8815,12.0895,30.052,7.85,8.51,17.4274,16.087,11.0754,46.0752,46.6907,12.5621,16.2877,8.4211,36.7195,35.8034,7.039,18.4725,6.143,41.301,122.3336,20.9851,47.6786,63.36,13.8935,103.3413,3.4231,17.7835,32.3376,3.6,53.4961,64.4404,59.5295,67.5043,23.2868,19.0936,9.2103,17.0527,115.2999,10.6052,45.3081,9.7424,8.4213,48.4283,14.5489,16.5856,4.84,15.218,149.164,3.3112,26.0041,32.6298,12.86,19.7379,46.2957,29.6729,43.9251,31.79,40.7652,11.382,65.1064,105.6779,25.293,21.049,18.191,22.8862,52.6327,11.2809,166.5657,127.8938,111.7887,31.969,17.8862,79.6319,120.8056,6.795,5.0293,35.5541,46.8133,17.0116,28.3255,5.9583,60.9646,7.73,55.4211,57.7063,5.51,27.0226,16.3043,8.6677,21.62,3.08,7.9979
20230203,1770.153,47.1687,37.2408,48.6359,11.6017,205.2355,20.1558,16.0537,293.6473,4.531,4.0346,42.6493,32.8603,20.9146,30.9152,96.298,32.6306,18.6923,3.9489,6.8768,2.7342,25.9394,49.253,231.0146,70.8068,4.2402,35.0203,5.1828,281.8806,4.8974,20.1224,46.3749,25.2791,13.9793,122.6853,17.045,31.4996,24.5511,31.1895,6.9561,3.2652,8.8421,16.4831,25.11,3.0251,5.8723,21.468,56.5299,5.0981,11.2447,3.9576,26.764,5.1969,23.8956,3.7897,9.1614,43.7915,5.5596,252.4064,15.4448,37.041,14.8378,12.5859,209.4192,13.5698,303.2907,5.5914,14.5018,5.3122,6.5012,13.7532,37.8339,6.2226,5.8939,2.8462,64.7339,5.8045,3.6,27.4341,25.4,170.8871,17.0918,4.6988,116.8794,9.523,10.1966,14.067,33.0276,19.8952,5.6647,25.0471,23.1197,46.5914,12.3045,86.9746,24.9325,29.3415,3.7936,53.1674,5.2569,6.8149,12.1148,4.8208,42.9088,60.77,34.4623,10.439,61.1169,8.5778,21.8711,4.1769,278.348,5.5029,7.6527,65.4011,7.8,64.5948,32.9192,77.2366,16.7723,6.2433,127.2779,44.0812,24.3537,89.2467,27.7082,6.5689,33.1605,20.9287,2.09,13.7177,20.2195,10.03,190.9264,5.28,6.9587,26.593,59.5566,27.3164,12.4423,31.7326,7.15,8.6374,17.7212,15.7214,13.0999,47.7005,45.9056,12.9966,16.8659,8.6754,34.4955,33.6933,7.2689,18.482,6.579,41.1532,117.495,20.2865,46.3041,59.94,13.8558,102.2898,3.4518,17.5529,29.7217,3.59,54.1937,70.0067,59.7995,64.4242,23.1959,18.7332,9.2977,17.3102,117.2976,10.3219,42.7819,9.5758,8.2401,47.2673,15.3615,17.6464,4.54,15.7493,149.6614,3.3014,26.1736,30.9544,13.18,20.1291,46.8308,29.4969,46.9572,32.35,40.4056,11.4315,67.4889,111.3088,25.293,20.1645,18.3949,22.1365,50.7316,11.5353,163.9046,140.6842,112.0353,34.3308,17.3604,78.5667,120.3281,6.7555,4.9915,36.1922,46.3189,17.2249,28.7666,6.1058,60.7633,8.1922,54.492,56.9871,5.28,25.8585,15.632,8.7247,20.18,3.08,8.3678
20230210,1762.3636,46.8834,36.1605,47.0941,10.9556,200.0558,20.4352,15.9886,280.5676,4.5872,4.044,43.4465,32.4531,20.5229,30.365,94.3813,31.9836,18.1873,4.0179,6.8955,2.753,25.4344,48.2212,242.5015,71.4674,4.2687,35.0203,5.2019,282.3035,4.869,19.6876,44.7669,25.523,13.6474,120.3502,16.6467,34.8831,25.4369,30.778,6.9274,3.2557,8.9916,16.3545,25.15,3.0439,5.8821,21.0572,56.2262,4.8451,11.4097,3.9856,27.8401,5.3229,24.0355,3.817,9.0146,47.8352,5.569,248.0933,15.4302,35.9049,15.2733,12.3518,202.9269,13.128,305.5609,5.757,14.4921,5.2328,6.5203,13.6955,37.5016,6.26,5.8553,2.8274,64.0009,5.6764,3.63,27.2736,24.9786,167.4499,16.8064,4.6704,115.9147,9.5417,10.5002,13.84,33.7372,18.9877,5.7037,27.6805,23.4097,44.8378,12.092,82.7627,26.4721,28.3585,3.7744,52.586,5.2663,6.8247,12.3581,4.8114,41.3406,60.5,35.0759,10.1141,60.2848,8.1781,22.0392,4.1471,273.6262,5.7995,7.7695,62.7624,8.13,62.51,32.4231,77.5712,16.2926,6.2234,123.998,43.1819,29.6094,86.0757,28.0164,6.3532,33.7908,20.0893,2.04,14.5634,19.3639,10.29,192.6782,5.35,6.8289,26.2743,62.1911,28.5829,12.8236,30.9318,7.2,8.8629,17.3686,15.3262,13.375,46.2647,44.9714,12.5621,16.5671,8.6852,33.8216,33.2791,9.3686,18.2548,7.1506,39.8312,121.7486,19.7553,48.2732,64.35,13.9971,100.5111,3.4231,16.8614,29.7705,3.74,53.3666,72.0742,61.13,64.7907,23.0048,18.3435,9.2006,17.5296,119.3631,10.0563,41.4432,9.4386,8.0303,46.4703,15.5895,17.924,4.58,16.4703,138.5385,3.2916,24.8076,30.8854,13.26,20.2036,44.7875,29.1252,45.7266,32.07,39.2069,11.5502,66.7109,101.6332,25.3924,19.742,18.0357,21.9885,49.5282,11.3788,153.8022,133.2041,108.4352,34.4304,17.8278,80.3587,124.7327,6.7258,5.0009,36.4415,43.7908,17.5217,28.5902,5.9583,62.3543,8.42,52.4594,62.9605,5.29,25.4845,15.8099,8.6297,20.53,3.09,8.4078
20230217,1772.8599,46.4079,34.7865,46.8752,11.122,203.4275,20.0017,15.5422,270.4143,4.5404,4.0158,44.0145,32.169,19.8179,29.6218,97.868,31.6053,17.3429,4.0474,6.6619,2.7436,24.8192,47.1009,246.8214,70.3236,4.2877,34.839,5.1444,289.1789,4.8785,19.0452,42.7841,25.3084,13.1105,111.9875,16.3724,33.2862,26.1108,29.4355,6.8222,3.2368,8.7757,17.8385,25.52,3.0345,5.8039,20.8683,52.7978,4.7868,11.8855,3.9669,27.6131,5.3132,23.0161,3.9079,8.809,46.627,5.5223,237.6599,15.0204,35.2477,14.5184,12.0591,199.0753,12.7246,308.6774,5.6401,14.365,5.3023,6.3669,13.5028,35.8582,6.2226,5.9324,2.771,64.4951,5.7453,3.61,28.3684,24.6338,171.559,16.2548,4.6042,108.1473,9.1571,10.2064,13.5636,33.9245,18.7085,5.987,26.2747,22.8797,44.2001,11.4932,78.531,27.6343,27.8421,3.6975,53.2611,5.2194,6.7562,12.2024,4.7554,40.2975,60.25,36.7611,9.7792,59.7202,8.1879,20.9417,4.0874,278.0121,6.1441,7.6235,59.6457,7.89,60.2995,32.3437,72.7992,15.6072,6.1338,112.5982,41.7655,36.4109,80.0404,27.0122,6.1964,32.4903,19.8218,2.0,14.2585,18.7993,10.88,188.8492,5.38,6.6592,25.4576,63.0002,28.2516,12.5948,32.217,7.54,8.6178,17.202,14.842,12.9132,43.8418,47.5355,13.5497,17.1261,8.47,33.6002,33.5848,10.0085,18.3022,6.7824,39.2647,112.7456,17.3055,46.4016,63.7,14.0536,105.3755,3.3755,17.1346,29.6338,3.7,53.6655,68.9531,56.1884,66.8507,23.6416,18.967,8.958,17.2721,112.9726,10.4724,39.5416,9.1053,8.0017,51.321,15.1336,17.6067,4.38,16.1288,130.8779,3.2524,23.1824,29.9295,13.0,20.8277,43.1042,29.8783,44.378,29.91,38.1581,11.1249,64.8243,93.3455,24.8233,19.4275,18.4046,21.2783,46.5734,11.1244,145.1388,134.8587,101.8565,33.5435,17.8667,77.0037,132.3336,6.5876,4.9348,34.1084,42.6256,17.633,31.952,5.6436,64.2136,8.4267,54.5887,64.2591,5.22,24.7649,15.6122,8.9243,18.83,3.07,8.3378
20230224,1740.9426,45.8373,35.4972,48.3349,11.3863,196.5374,20.2522,15.7189,266.353,4.5684,4.0252,43.038,34.6217,20.1606,29.5446,97.9932,30.8587,17.3015,4.077,6.7553,2.7436,25.5721,48.9287,244.0724,72.3351,4.392,35.9555,5.3839,277.2576,4.9543,19.7271,44.106,25.8938,13.5302,120.4499,17.4521,34.8033,26.6307,29.3571,6.87,3.2273,8.9002,18.4618,24.71,3.0345,5.8528,21.2791,52.6117,5.0203,12.1672,4.0136,29.7159,5.5265,24.0755,4.0442,8.9558,49.0732,5.569,236.9511,15.6643,34.7688,14.4409,12.2542,196.0674,12.9263,306.7358,5.8836,14.6191,5.4512,6.1176,13.7532,38.5171,6.3348,6.4823,2.7898,65.6894,5.903,3.7,29.3404,23.9825,164.1198,16.3784,4.6326,106.4366,9.3166,10.2553,13.8794,35.0185,18.8979,6.8855,25.3144,23.6497,45.7744,11.8313,71.6227,31.3593,29.123,3.7071,53.4956,5.2569,6.7757,12.3289,4.8582,41.4684,58.66,35.6799,10.0353,62.6225,8.5095,20.9219,4.1968,269.2007,6.4407,7.8572,58.5703,7.91,59.4987,31.8973,71.8252,15.9499,6.1239,112.5582,43.2943,38.1462,78.795,28.086,6.2748,34.7403,20.4583,2.04,14.2094,20.72,10.83,186.7815,5.34,6.9787,26.2942,61.7274,29.6935,12.7188,33.937,7.61,8.9511,17.4371,15.6226,12.5102,44.3802,47.615,13.3916,17.2707,8.9004,33.7735,33.2101,11.7183,18.2548,6.9568,40.3731,111.0501,18.0237,46.9377,60.5,14.4115,101.5233,3.4708,19.2007,30.2585,3.74,53.0676,66.5079,55.5181,69.2573,24.1601,19.1813,9.3268,18.1495,116.2212,11.7294,40.4272,9.4386,8.4022,48.8514,15.5102,17.0218,4.31,16.347,126.1521,3.3504,23.0029,29.831,13.28,21.1537,43.7464,30.0543,43.2065,29.7,38.5077,11.3029,65.8454,92.1956,25.2117,19.4963,18.8123,21.8208,49.2719,11.2711,142.2412,140.4563,104.1152,32.537,18.373,76.6553,128.7476,6.9135,4.9726,33.8093,42.0889,18.7183,29.4429,5.8796,67.3284,8.4668,52.3142,61.5321,5.3,25.3222,15.5331,9.4375,19.6,3.12,8.5977
20230303,1770.192,47.8153,36.2458,50.3602,11.729,201.0917,20.5509,16.1002,262.5804,4.6808,4.0909,43.2472,35.9945,20.7285,29.9789,102.1059,30.1121,17.674,4.1656,6.8207,2.7906,26.1322,48.8993,249.8649,74.9383,4.762,37.5681,5.8534,271.0609,5.21,19.2626,42.7742,25.3474,13.95,112.1771,17.6645,35.3622,27.4395,30.1606,7.0327,3.2746,9.3652,19.0852,24.47,3.1193,6.3706,21.8953,53.219,5.9056,12.138,4.0976,31.5719,6.0792,26.3541,4.0533,9.1124,50.6308,5.6905,248.5425,15.8179,35.0317,14.5764,12.6542,194.628,12.8303,307.6718,6.4973,14.9318,5.6796,6.4436,14.0422,38.0463,6.6062,6.5594,2.865,66.6202,5.8932,3.93,29.9349,23.5917,167.8005,15.9884,4.8595,105.1736,9.3729,10.7549,14.1953,36.3491,19.1772,7.1883,23.8492,25.8296,47.2192,11.9472,70.6484,32.7797,27.8719,3.8608,53.7487,5.4728,7.608,12.8738,5.0076,41.887,59.44,35.0565,10.2716,62.8503,8.5388,21.0109,4.2565,271.7987,6.5651,8.6458,57.8533,8.37,58.6979,31.3814,69.7885,16.3611,6.1836,109.3882,43.2344,38.7346,76.8598,29.3585,6.4513,34.9797,20.3937,2.06,14.6224,20.3126,11.28,185.0488,5.51,7.0286,27.5392,62.6351,30.58,14.9212,34.4116,8.0,10.5688,16.869,15.8301,12.6282,45.3573,48.3008,13.7175,17.3863,9.9665,35.3042,33.3974,11.6583,17.8668,7.4122,41.5801,112.9637,17.7679,44.8321,62.9,14.7035,111.2423,3.509,19.3799,31.4884,3.87,52.2305,60.6334,54.5078,70.7131,24.1783,19.5515,9.55,18.0065,120.6819,11.6498,39.8025,9.7228,8.4976,49.8549,15.0147,17.7951,4.41,17.3052,116.7106,3.6149,25.8845,29.3382,13.21,22.0759,42.8609,31.5898,42.3304,29.28,38.5277,11.5304,62.7433,101.2664,24.6516,19.7322,19.0938,21.811,46.139,11.4766,140.7037,141.1003,101.8763,35.7758,18.412,77.5513,131.9049,7.0715,5.1806,34.1782,43.0493,19.0615,29.5801,6.0664,65.8237,8.8487,51.2979,63.3201,5.55,24.1228,16.3834,9.5801,19.29,3.18,8.6377
20230310,1703.9427,43.7451,33.1945,46.6653,11.2003,190.8104,19.9921,15.4399,242.0251,4.6714,4.0721,41.7126,34.6704,19.5731,28.0968,94.6221,28.6688,16.4571,4.008,6.5778,2.8,25.82,46.1477,233.6458,71.3392,4.9422,36.0795,5.5947,257.8512,5.1532,17.7504,41.551,22.9278,12.8274,113.7439,17.1158,34.2543,25.1192,27.1818,6.8413,3.2178,9.0912,17.5912,23.39,3.1099,6.3413,21.4105,51.015,5.5845,11.2641,4.0416,31.8779,5.9144,25.3747,3.8897,8.7111,47.5556,5.6064,260.753,15.1302,32.8628,13.8312,12.1079,180.4027,11.7931,299.5668,6.2635,13.9351,5.4214,6.0601,13.4547,36.2183,6.653,6.2122,2.8462,61.9828,5.7848,3.8,27.5473,23.3542,159.8257,15.0563,4.8028,100.4793,8.9319,10.7059,13.5734,34.2103,19.3966,6.8757,23.1364,27.4096,45.1666,11.3097,67.6469,32.0149,26.3825,3.7264,50.5887,5.4071,7.3534,12.6889,4.9329,40.2053,56.89,34.0532,9.5429,61.6122,9.0652,19.597,4.1172,268.2426,6.1536,8.2564,57.0567,8.39,59.2604,30.2404,68.0076,15.2841,6.2135,105.8083,42.6648,31.6539,75.0396,28.0263,6.0297,38.5463,18.9087,1.96,13.934,18.8924,10.87,183.5555,5.35,6.7989,26.5133,59.2606,27.7743,15.3407,29.8939,7.78,10.3629,15.7326,15.0297,12.0483,45.138,48.6287,12.1473,16.1045,9.6731,31.4436,31.9184,10.9784,17.3748,7.7029,43.1566,109.0571,17.3449,45.0368,61.63,13.8181,108.6086,3.3659,18.3811,29.1165,3.82,48.1146,53.9339,50.7366,65.6325,23.0594,18.6163,9.0551,16.5282,112.5362,10.6229,40.9146,9.3112,8.1161,52.2655,14.3308,17.5274,4.16,16.9637,110.7313,3.5463,25.007,28.1753,12.81,20.334,41.7712,31.7756,40.8143,29.1,38.8673,10.9865,67.2458,99.4324,24.9859,20.5085,19.3656,22.1069,44.5441,10.8504,135.1646,132.1143,101.8861,34.9885,18.2075,73.6389,123.7193,6.6073,5.0766,33.59,43.1128,17.8557,27.9531,5.9386,61.8367,8.8687,49.2073,62.0914,5.06,25.1529,16.1758,8.7722,17.6,3.01,8.4178
