trade_date,601229.SH,601006.SH,601009.SH,600886.SH,600926.SH,600674.SH,600015.SH,601058.SH,600256.SH,601168.SH,601901.SH,600066.SH,600845.SH,600157.SH,600233.SH,601021.SH,601699.SH,600219.SH,600023.SH,600362.SH,601233.SH,600741.SH,601898.SH,600885.SH,601128.SH,600372.SH,600515.SH,600161.SH,600183.SH,600352.SH,601099.SH,600482.SH,600079.SH,600060.SH,600642.SH,600109.SH,601727.SH,600985.SH,600497.SH,600348.SH,601666.SH,600536.SH,600839.SH,603816.SH,601799.SH,601717.SH,600529.SH,601997.SH,603160.SH,600236.SH,600803.SH,600141.SH,600702.SH,600862.SH,603198.SH,600559.SH,600549.SH,603338.SH,600018.SH,600282.SH,600061.SH,600546.SH,600699.SH,601001.SH,600879.SH,600369.SH,600155.SH,601966.SH,600705.SH,600038.SH,600673.SH,600499.SH,600704.SH,600820.SH,600863.SH,601216.SH,600486.SH,600170.SH,600153.SH,600998.SH,600566.SH,601179.SH,600129.SH,601018.SH,600143.SH,600039.SH,600516.SH,600583.SH,600970.SH,600392.SH,600100.SH,603899.SH,600909.SH,600008.SH,600511.SH,600711.SH,600535.SH,601016.SH,600580.SH,601000.SH,601636.SH,603005.SH,603000.SH,603658.SH,600004.SH,600884.SH,601677.SH,600325.SH,600166.SH,600582.SH,600380.SH,600312.SH,600498.SH,600563.SH,600655.SH,601991.SH,600771.SH,603568.SH,600685.SH,603885.SH,600737.SH,600483.SH,601808.SH,600755.SH,600416.SH,600131.SH,600739.SH,601866.SH,600373.SH,601880.SH,600707.SH,600435.SH,601231.SH,600329.SH,600201.SH,600390.SH,600399.SH,600801.SH,601375.SH,600750.SH,603883.SH,601222.SH,600258.SH,601611.SH,600171.SH,601098.SH,600598.SH,603737.SH,600330.SH,600572.SH,600271.SH,600123.SH,600062.SH,600667.SH,603858.SH,601118.SH,600728.SH,600977.SH,600116.SH,603228.SH,600057.SH,600993.SH,600596.SH,600641.SH,600517.SH,601928.SH,600316.SH,603456.SH,603444.SH,600606.SH,600456.SH,600718.SH,603027.SH,600273.SH,600338.SH,600782.SH,600446.SH,600633.SH,601992.SH,600500.SH,600562.SH,601106.SH,600072.SH,600409.SH,603678.SH,600827.SH,600481.SH,600967.SH,600216.SH,600328.SH,600267.SH,603026.SH,601519.SH,603218.SH,600138.SH,600597.SH,600185.SH,600773.SH,600211.SH,601718.SH,600478.SH,600740.SH,600110.SH,600095.SH,600206.SH,600259.SH,600006.SH,600339.SH,603919.SH,601890.SH,601858.SH,600776.SH,603866.SH,601908.SH,603888.SH,600787.SH,600556.SH,600195.SH,601969.SH,601139.SH,600335.SH,603025.SH
20220902,5.5223,6.0822,9.9264,11.323,13.6953,12.9614,4.8114,11.0855,11.3158,9.1783,6.8688,6.6098,31.3083,1.72,19.0863,47.01,13.5574,3.1848,3.56,15.7523,14.3482,17.5868,9.5944,36.1417,6.6251,18.1322,3.64,22.2359,15.0946,9.0279,2.75,16.1945,18.515,12.0188,5.8341,8.4716,4.19,13.4636,5.106,11.9256,11.091,30.1957,2.7527,46.1456,140.3869,13.3733,27.7646,5.322,56.6876,6.026,18.8891,36.369,152.492,23.2172,48.241,24.4174,24.511,37.7521,5.0104,2.6072,6.4197,14.6213,15.2001,16.0319,6.4307,3.8857,8.11,22.3905,3.2491,42.992,10.0511,16.8267,4.4516,5.3193,3.6815,4.1404,85.7464,2.6337,10.9621,5.4951,22.3129,4.7466,26.51,3.6989,10.5922,7.2678,6.9,4.5546,9.0576,16.8787,4.67,42.587,4.7735,2.6773,25.7171,7.0894,9.7734,4.2858,13.1816,2.3837,10.8083,24.2624,11.9817,46.6138,13.12,24.2018,23.5885,8.2738,2.63,4.6593,10.9863,7.6166,14.8624,180.0211,7.6545,3.4125,29.23,25.1915,21.7047,14.9063,7.2803,8.9289,14.841,6.3415,22.12,13.8278,13.0991,2.6992,8.9747,1.6392,4.45,9.0685,16.4015,23.269,8.6449,4.7088,16.42,16.7634,3.8497,14.5347,34.0072,7.6966,20.47,8.4849,19.3467,9.5696,14.012,65.9857,11.7906,3.8851,10.4467,9.6302,19.6002,6.3002,17.362,4.4909,6.24,10.581,9.8546,21.358,8.4376,22.1967,17.4705,22.6952,5.3541,8.5665,24.4752,39.6219,264.5964,3.11,43.9989,10.9103,14.9194,9.0143,27.88,4.0795,10.7386,7.0437,2.528,7.1631,14.7864,3.01,13.8845,6.5691,42.013,11.1439,15.0162,8.2591,13.914,12.3918,11.085,109.6065,6.09,23.7288,10.8257,10.9487,5.4898,21.8849,25.4699,3.0994,8.44,6.0996,9.1867,7.1359,14.2994,43.21,6.1497,2.9406,26.4208,8.5376,7.8232,9.9237,10.8816,8.0707,17.8306,5.2555,7.2902,13.3126,7.4285,7.4173,8.9168,14.7639
20220909,5.6064,6.2506,10.2173,11.3034,14.014,12.7765,4.8955,11.7956,12.5851,9.7948,7.0286,6.7941,33.985,1.8,20.6014,49.29,14.2319,3.5185,3.77,16.8823,15.0481,17.8729,10.3859,38.8185,6.8976,18.6675,3.75,21.8866,14.8385,9.1795,2.79,16.7433,18.2168,11.5038,6.5268,8.6109,4.56,14.5757,6.0042,12.1121,11.9759,30.5109,2.7726,45.7069,151.5822,13.4496,28.5757,5.3788,53.8742,6.2826,19.8627,39.1533,146.5406,25.1545,49.0158,24.2592,26.484,39.1793,5.294,2.7048,6.469,15.5305,15.6074,17.4621,6.4208,3.9254,7.99,21.3927,3.3082,45.8146,10.5098,17.223,4.471,5.4038,4.1979,4.2458,85.3901,2.7025,12.9119,5.5182,22.3614,4.836,25.61,3.7369,10.4073,7.2879,7.08,4.594,9.8385,17.097,4.63,41.7062,4.8517,2.7156,25.5604,7.3494,9.7925,4.4936,13.3694,2.4469,11.4778,24.4513,11.4045,46.8208,13.86,24.1822,22.0779,10.1006,2.74,4.9372,11.3607,7.8157,14.7033,184.1789,7.426,3.9565,28.38,25.7467,22.6945,15.5725,7.1675,9.434,14.841,6.5264,22.55,14.0852,13.4355,2.68,8.8599,1.6688,4.49,8.64,16.4015,23.4157,8.4958,4.7469,16.9,17.2822,3.9295,14.6353,32.2779,7.8138,21.07,8.772,20.1277,9.7027,13.8526,65.4357,12.3478,3.9039,10.4269,10.4619,18.6719,6.3302,17.4381,4.5009,6.15,10.651,10.2382,21.4757,8.8646,21.8021,17.6,24.6592,5.4729,8.6046,25.7219,38.7944,255.1135,3.27,46.5199,10.5102,14.5165,9.428,29.36,4.2158,10.7187,6.769,2.6152,7.6595,14.9748,3.12,13.8246,6.8995,44.9956,11.134,16.2052,8.3762,15.6865,12.9836,11.2231,112.6202,6.11,24.006,11.1233,10.9884,5.7298,22.1445,25.4114,3.1786,8.69,6.4459,9.2852,7.126,14.6665,45.02,6.3583,3.0495,25.6923,8.8361,7.6051,9.7842,10.4259,8.6908,17.1249,5.4028,6.8208,12.8301,7.7105,7.4075,8.8573,14.8625
20220916,5.5036,6.2413,9.8889,10.8039,13.7629,12.144,4.7928,10.4839,11.3516,8.8744,6.5893,6.5395,33.3938,1.67,21.0146,49.51,13.455,3.2324,3.42,15.6841,14.4282,16.7857,9.6516,35.9343,6.4378,19.2227,3.63,20.9384,13.7664,8.8574,2.65,15.6756,16.7658,10.9306,5.8048,7.9937,4.35,13.5555,5.2427,10.8195,10.8718,34.6401,2.6042,42.5967,151.7903,13.6117,26.6073,5.2273,50.8812,5.7883,17.8083,34.3979,128.7539,26.0983,49.1334,23.1219,22.6361,37.0384,5.0198,2.5717,6.0641,14.296,14.2761,17.2004,6.5199,3.677,7.55,19.8261,3.1211,45.7156,9.3398,15.9679,4.1994,5.0379,3.8919,4.0349,79.4782,2.6042,12.5479,5.2219,20.5779,4.3991,23.7,3.6038,9.4727,6.8994,6.65,4.4366,8.4037,15.549,4.4,43.3613,4.6365,2.6008,25.0215,6.8994,9.3722,3.9655,12.0345,2.3746,10.7598,20.6345,11.3746,51.1766,13.78,22.4668,19.9352,9.7333,2.68,4.7705,10.9863,6.9196,13.8185,167.4291,6.8548,3.5905,26.9,23.8432,21.5048,15.2046,6.9417,8.3717,14.1686,6.1474,23.35,13.1746,12.8518,2.545,8.4772,1.6096,4.2,8.1417,15.1988,22.173,8.3964,4.48,16.79,16.8211,3.6802,13.235,30.2538,7.0129,21.11,8.3067,18.3977,9.541,13.4215,64.9,11.3528,3.7816,10.2194,9.7556,16.825,6.0002,16.6675,4.3308,5.83,10.651,9.3924,20.2793,8.0942,20.4209,15.7956,23.201,4.8989,8.2708,25.2731,35.8587,265.7432,3.1,46.1457,10.1602,13.9661,8.627,26.55,3.9724,10.4791,6.4355,2.499,6.7836,14.3897,2.93,12.9263,6.2775,45.35,10.8267,14.7381,8.0736,14.1109,11.3437,10.2172,103.5394,5.76,21.6401,11.1134,10.5318,5.4699,20.3074,24.162,2.9805,8.13,5.8879,8.753,6.672,13.7437,40.48,5.9907,2.9109,24.1673,8.1396,7.5456,9.3558,9.9624,7.4707,18.4766,5.0983,6.5112,13.3126,7.0298,6.9169,8.3025,14.1885
20220923,5.597,6.3348,9.9076,10.892,13.6953,12.2997,4.8021,9.9908,11.9415,8.9439,6.6891,6.4254,31.4068,1.67,20.2275,49.59,14.155,3.1466,3.28,15.7523,14.1782,16.2707,10.6721,34.2452,6.6507,19.2425,3.73,20.5293,12.7512,8.7721,2.65,15.9151,16.2292,10.7071,5.8926,7.8842,4.13,14.2724,5.5063,11.9194,11.6304,34.271,2.6141,37.4683,147.8967,13.6403,25.2226,5.3031,48.9457,5.7883,18.6164,34.6945,127.4346,27.4196,54.037,23.1515,23.1465,38.0395,5.2373,2.5097,6.1234,15.9475,13.9284,16.6582,6.3118,3.6968,7.34,19.1077,3.1014,43.3783,8.8498,16.3454,4.1897,4.9253,3.8537,3.9295,77.4545,2.5452,12.4699,5.2451,21.3921,4.4289,22.56,3.6133,9.4824,6.9597,6.55,4.5842,8.9308,15.9757,4.27,41.9578,4.617,2.5721,24.5023,7.0094,8.9805,3.9568,12.2421,2.4108,10.0224,19.73,11.2652,47.619,13.78,23.0843,18.9281,9.5496,2.65,4.7519,10.0305,6.9993,13.1028,165.9181,6.493,3.4619,27.0,23.0898,24.1941,14.8565,6.7442,8.5203,15.2365,6.1012,22.0,12.7093,12.8518,2.6125,8.3623,1.6194,3.81,8.1317,14.7429,21.1064,7.8897,4.6134,16.07,15.9084,3.6802,12.7132,28.9273,6.8762,20.44,8.2572,17.5771,9.4744,12.9997,57.2857,11.3429,3.6875,9.9031,10.2441,16.6993,5.8702,16.2299,4.3608,5.73,10.451,9.0678,19.5144,8.1777,19.6909,15.7216,19.4615,4.889,8.2135,25.1036,35.0213,226.1149,2.95,46.057,9.7502,13.514,8.6534,27.12,3.9237,9.8703,6.2491,2.4893,6.8517,14.231,2.89,12.7765,6.3164,42.4658,10.678,15.5532,8.1224,12.8111,11.4364,10.2763,101.1324,5.66,22.2439,10.6867,10.4127,5.3499,20.1277,23.3949,2.9805,7.75,6.0707,8.8121,6.5141,13.436,41.07,5.9609,3.0,23.701,8.259,7.139,9.1465,9.9624,7.4907,18.1884,5.0786,6.1717,12.8991,6.709,6.9169,7.9656,13.6295
20220930,5.4662,6.3348,9.8701,10.5198,13.7629,11.7061,4.6993,9.9809,10.9762,8.1103,6.5394,6.1533,30.208,1.56,20.4144,51.8,14.4112,2.8701,3.17,14.8463,13.4983,15.7557,10.1475,34.4033,6.7784,18.3007,3.85,20.15,12.4286,8.5353,2.52,14.8475,17.4218,10.814,5.6195,7.6055,3.87,15.4855,5.0865,11.3539,11.4955,33.1099,2.5646,38.9405,150.9779,12.3908,28.6548,5.1326,47.4691,5.5697,18.0712,32.0346,134.0312,24.5386,55.0863,23.5669,22.214,35.968,5.2562,2.421,6.0048,15.4721,13.1337,16.331,5.7966,3.6471,6.84,18.1598,2.9636,39.3079,8.7998,15.798,3.9958,4.6251,3.5955,3.7666,75.8021,2.4863,12.002,5.296,22.2063,4.2104,24.14,3.4516,9.1319,6.8458,6.23,4.3776,8.0133,15.0231,4.03,43.642,4.4507,2.4861,24.4043,6.4895,9.3244,3.8096,11.4708,2.3295,9.3627,18.7957,10.27,54.3105,14.26,20.4377,17.9506,9.5206,2.57,4.4185,10.3655,6.7106,12.3472,158.6789,6.3502,3.2839,26.54,23.1889,21.5548,15.0554,6.6125,7.9409,14.1884,5.8978,19.89,12.1254,12.1691,2.3811,8.0275,1.5799,3.71,7.6634,14.6265,21.6348,7.7704,4.4127,14.82,16.091,3.4807,13.1983,31.5311,6.5539,21.39,7.6235,16.8851,9.3603,12.4749,62.5643,10.527,3.7251,9.6462,10.2903,17.2902,5.7302,16.6771,4.2708,5.56,9.9309,8.8613,18.9457,7.7414,20.2039,14.6389,19.2532,4.6515,8.0895,22.4107,38.5974,231.7188,2.79,42.5907,9.4702,14.8211,8.2604,22.3,3.7484,9.8204,6.0137,2.4118,6.5987,13.2988,2.8,11.1994,5.9569,37.9771,10.0137,14.9107,7.605,13.3429,10.7234,10.444,96.1593,5.35,20.7887,10.8157,10.3929,5.1199,17.8813,24.1839,2.8815,7.05,5.8591,8.3784,6.2476,13.3467,38.79,5.6827,2.8119,24.0896,7.453,7.0597,8.5686,10.4888,7.2407,16.0018,4.7741,5.932,12.9581,6.2617,6.6717,7.3117,13.1527
20221014,5.541,6.26,9.7106,10.9312,13.3669,12.1538,4.746,9.8626,11.146,8.3708,6.6192,6.3201,30.9141,1.66,21.5753,52.03,13.6343,3.1276,3.38,15.4308,13.5983,16.0036,9.6325,35.6676,6.9487,18.6179,3.77,21.4774,12.7892,8.9142,2.61,15.5659,19.5485,12.1451,6.0585,7.8643,4.02,14.8881,5.2134,12.0251,10.9056,42.0217,2.6636,36.2789,162.3812,13.3828,29.7428,5.1421,48.6564,6.8434,18.2757,32.1589,132.5578,26.6646,54.9,23.29,23.5588,38.3071,5.2089,2.7314,6.232,14.7964,15.4683,14.3866,6.0542,3.8062,7.1,18.7286,3.0719,39.7634,9.6598,15.9868,4.1315,4.7564,4.217,3.872,77.9774,2.5256,12.5306,5.4766,26.1706,4.4189,27.36,3.4421,9.57,6.8927,6.4,4.4661,8.267,15.5986,4.35,43.5065,4.8224,2.5626,25.3252,6.4995,9.7925,4.0434,12.3015,2.3746,9.4306,19.3225,10.9666,63.0814,13.82,20.8788,19.5008,10.2649,2.6,4.5759,10.868,7.2183,13.2916,166.7082,6.3597,3.8378,28.18,23.982,22.2246,14.3295,6.8665,8.29,14.841,6.0642,22.95,12.9568,12.8419,2.439,8.2762,1.6096,4.35,7.9723,16.0717,23.5038,8.2474,4.5402,14.57,15.3897,3.5804,14.2235,33.8697,7.2571,21.93,7.9502,17.676,9.7884,12.8685,67.1786,11.4623,3.8474,10.2194,10.0724,18.0962,5.8502,17.2669,4.3408,5.87,10.1509,8.8416,19.5929,8.6511,21.6541,15.2312,17.7455,4.9286,8.6142,23.6175,42.8827,238.74,2.82,45.2298,10.2802,16.3544,8.4051,22.8,3.8458,11.0779,6.563,2.4699,7.0366,14.112,2.9,12.1577,6.0929,38.2035,10.0633,16.5408,7.9467,13.5497,11.1298,10.8976,103.4797,5.72,22.7686,10.4188,10.4723,5.0799,18.7799,25.4991,3.0301,8.45,5.8494,8.8515,6.4055,13.0193,40.07,5.8119,2.8812,22.8657,8.1296,7.1985,9.2661,10.6538,7.7507,16.8963,4.9608,6.1018,13.5194,6.4465,6.7894,7.6783,13.6295
20221021,5.4849,6.4191,9.7951,10.4415,13.4635,11.4337,4.6993,8.0479,10.5025,8.1971,6.5194,6.1972,31.883,1.64,20.3751,52.67,12.5842,2.9941,3.35,15.1093,13.0984,15.4505,9.2987,34.5811,6.574,18.955,4.43,21.9065,13.0738,8.7437,2.6,15.8054,21.1685,11.3387,5.8146,7.9041,4.03,14.2816,5.0376,12.5968,10.1302,46.8275,2.6438,32.9737,140.2185,13.5259,29.3868,5.0947,48.6464,6.2541,16.9417,29.5277,130.0251,26.5454,51.8696,22.0044,22.3023,42.6284,5.19,2.8821,6.1234,14.2063,15.7067,13.4892,6.3316,3.9552,7.12,17.2119,3.0522,40.4468,9.6598,14.9015,4.1218,4.7658,3.6529,3.8049,69.7765,2.5649,12.5479,5.4997,27.896,4.5381,31.33,3.4421,10.2612,8.085,6.24,4.4268,8.5696,14.9834,4.46,41.6578,4.8615,2.5913,25.7857,6.3095,10.0887,4.1386,12.7563,2.3837,8.732,19.8492,9.9217,77.3612,14.01,19.8202,17.0817,10.4389,2.57,4.7334,11.5972,7.2781,13.5104,163.3898,6.236,3.7784,28.35,19.8082,25.4738,14.598,6.6595,8.6169,15.0585,6.1104,20.62,12.8281,12.8419,2.4872,8.1614,1.5898,4.23,8.1716,17.0222,24.3355,8.5753,4.501,15.26,14.4578,3.5405,14.498,35.0881,7.5892,21.59,7.9007,17.9528,9.1796,12.4842,69.1786,12.4274,3.9321,10.4171,9.6566,18.1257,5.8102,17.6189,4.2408,5.98,10.351,8.4679,20.0636,9.4215,22.6603,14.5927,18.6779,5.0275,8.1181,24.8044,37.9866,227.5881,2.79,42.5415,10.5102,15.4305,8.1518,22.71,3.7776,11.0081,6.3864,2.4215,7.0561,14.4789,2.91,12.3873,5.9569,38.9418,10.8366,15.5915,8.0931,12.6733,11.2795,10.9075,100.4362,5.72,23.1646,11.1333,10.1348,5.6298,17.7715,25.521,3.04,8.54,5.5127,9.5317,6.4253,12.9796,39.26,5.6827,2.8812,22.0691,9.0849,7.1886,9.3458,10.1274,7.4707,15.1073,5.0786,5.982,14.7601,7.0979,6.6324,7.8666,13.7117
20221028,5.2887,6.0822,9.6449,9.8929,11.9858,10.6941,4.4845,7.7914,9.4746,8.1103,6.3597,6.2323,34.0179,1.57,19.0961,51.23,13.5233,2.9655,3.27,15.0021,12.5284,15.5458,8.7265,32.3586,6.1398,18.5882,4.04,20.5093,12.8081,8.4311,2.52,15.6357,19.7572,11.3581,5.4341,7.715,3.91,12.3884,4.7936,10.9313,9.7341,51.7333,2.5646,30.5362,123.8615,12.7819,30.3066,4.8675,45.6933,5.8739,15.8707,27.5088,119.0853,27.5388,49.614,20.6792,19.5047,41.7562,4.8686,2.687,6.0246,14.155,15.3193,13.2929,6.5199,3.7167,6.69,16.8328,2.9833,40.7142,9.1398,14.7222,4.0346,4.8221,3.4234,3.7187,71.5576,2.4961,10.9534,5.7867,29.5728,4.3991,32.49,3.328,9.3364,7.6228,6.08,4.4759,8.2768,14.7254,4.28,39.3446,4.392,2.553,25.3742,5.6995,10.6046,3.8356,11.807,2.3114,7.7133,19.7598,9.2052,72.9265,14.29,17.6931,15.7784,9.0857,2.5,4.7705,11.4494,7.1088,13.4109,164.6836,6.0551,3.1058,26.69,18.9358,25.9737,14.0212,6.2551,7.9632,17.2041,5.8886,21.77,14.392,12.2285,2.3811,7.9414,1.5701,4.04,8.331,15.9844,25.6957,7.9791,4.2852,17.0,13.0265,3.4508,14.1045,34.2922,6.8664,22.18,7.5542,17.4387,9.132,12.6155,61.4,12.2682,3.9039,10.6246,9.4586,17.1329,5.5302,18.0755,4.0608,5.94,10.541,7.868,20.2891,9.2544,22.6011,14.019,17.7356,4.6911,7.6984,24.7345,35.7602,242.4324,2.67,40.2667,10.6502,15.116,7.8894,20.63,3.4953,11.4272,5.945,2.2956,6.7446,13.9632,2.86,11.6286,5.7917,41.6291,10.2814,14.3162,8.0736,11.2848,10.1316,10.5327,93.5236,5.78,22.4419,10.7165,9.6682,5.5498,16.7032,27.4499,2.9607,8.23,5.2529,9.5317,6.2377,12.7414,42.83,5.4145,2.7624,19.3396,9.0252,7.03,9.1465,8.9017,7.4307,14.8588,4.7348,5.8222,12.7317,6.427,6.3969,7.4306,13.054
20221104,5.3541,6.1851,9.1477,10.0594,11.9085,10.9958,4.5779,9.2018,9.4924,9.2825,7.2782,6.5483,34.5187,1.62,19.4798,57.01,14.2575,3.1085,3.4,15.8692,13.1983,17.2149,8.7265,37.1492,6.0461,17.8447,4.32,21.5772,13.5861,8.7437,2.65,16.6834,19.3697,12.9321,5.278,8.1331,4.08,12.6365,4.901,11.6895,9.8858,51.0489,2.6834,32.028,143.7554,12.8486,30.4748,5.019,50.0631,5.9689,15.676,29.5372,136.7468,26.9725,48.4273,22.8351,22.8029,47.8814,4.9537,2.7668,6.074,14.2576,16.4022,13.2742,6.6983,3.7962,7.22,18.7784,3.0719,42.8534,10.5098,17.1947,4.2673,4.9722,3.5764,3.9295,75.7794,2.5747,10.5028,5.8886,30.5421,4.836,33.53,3.3851,9.9302,7.6027,6.32,5.1154,9.0284,15.1521,4.39,44.184,4.4898,2.7251,26.4519,6.0295,10.6046,3.9222,13.2508,2.3024,8.373,21.4893,10.0212,67.7231,15.68,19.5653,14.7515,8.786,2.75,4.7797,12.08,8.5923,13.8285,182.7074,6.455,2.7201,28.52,20.4031,27.2934,15.7416,6.4526,8.3272,18.0346,6.1567,22.1,15.7184,12.8023,2.4293,8.3815,1.5997,4.23,9.9654,17.6721,27.6527,8.6945,4.5402,18.06,13.4972,3.6702,14.4614,37.0926,7.9506,23.77,7.6334,19.1292,8.742,13.384,69.7643,12.5667,4.1108,10.9211,9.4916,19.6001,5.6802,18.732,4.2208,6.16,11.201,8.4581,21.0344,10.1177,23.5285,15.0739,20.0368,5.077,6.7158,26.0311,37.6319,265.7432,2.67,45.2003,10.9203,17.3962,7.9708,24.74,3.6024,11.4771,6.6906,2.3052,7.1729,15.9863,2.95,12.5669,5.8888,45.5764,10.9457,15.8504,8.4739,12.0627,10.8731,11.2132,103.3802,6.16,23.3428,12.0858,9.8271,5.9498,20.6369,27.8006,2.9607,9.8,5.4454,9.2064,6.5832,14.0414,46.2,5.9609,2.8317,21.7583,10.0799,7.6745,9.6646,9.5617,8.0607,15.7434,4.8036,6.3614,13.6868,7.0201,6.6226,8.253,14.246
20221111,5.4008,6.1945,9.2134,10.0888,12.5653,11.1223,4.6526,9.2807,9.5997,9.9425,6.8489,6.443,33.6073,1.64,19.0961,53.8,15.282,3.242,3.46,17.233,13.6883,17.4533,8.8218,35.1836,6.1057,17.8348,4.37,20.8087,13.4343,8.7342,2.69,16.5038,19.8268,13.4665,5.3365,8.7105,4.08,13.1512,5.2134,11.4098,10.3578,48.7345,2.7428,34.0072,131.8666,12.8582,30.0495,5.1137,49.2051,5.9024,17.2144,29.8817,138.0662,25.6512,46.9268,23.1417,22.7048,48.5653,5.0577,2.8999,6.1826,14.4714,15.8359,13.4331,6.8271,3.8658,7.33,19.0878,3.1014,41.9026,10.0798,16.3076,4.2964,5.0566,3.5859,4.1212,75.6051,2.6238,11.7247,5.8839,29.4081,4.7268,34.08,3.4231,9.9302,7.6697,6.57,5.1154,8.8429,15.0132,4.37,46.2553,4.8322,2.7156,26.2461,6.2195,10.6524,3.8356,12.7761,2.3566,8.8096,20.6842,10.4193,63.6628,15.26,19.3203,15.0773,9.8493,2.72,4.9928,11.7351,8.4927,13.7191,166.5798,6.5978,2.6904,28.26,21.9893,25.0239,15.0157,6.509,8.4534,17.3227,6.3231,21.4,15.4908,12.8716,2.4775,8.5346,1.6096,4.25,9.6664,17.5557,28.4844,8.9628,4.6088,17.0,14.6212,3.75,14.1319,35.7661,7.9506,23.56,7.6631,18.6942,9.1035,13.6277,75.1929,11.8603,4.1202,10.7926,9.4718,19.5903,5.6102,18.8937,4.2808,6.02,11.181,8.3597,20.1519,10.0713,23.2424,14.9628,18.787,5.0473,6.8684,25.1534,41.7695,277.9768,3.06,43.6936,10.9603,17.0423,7.9618,25.84,3.9042,10.8783,6.7985,2.4408,6.988,15.9466,2.96,12.497,6.0637,43.6175,10.9159,14.8148,8.5715,12.1711,10.702,11.1639,106.4536,6.11,20.175,12.5125,9.976,6.3098,21.6653,27.9175,3.0003,10.36,5.5416,8.8712,7.2346,13.6444,45.34,5.7622,2.8515,22.0691,9.7914,7.8331,9.6447,9.6795,7.5607,16.0913,4.8331,8.0891,13.3618,7.0493,6.5834,8.2629,14.1063
20221118,5.4008,6.0635,9.1946,10.1476,12.2659,11.0639,4.6246,9.0637,9.1796,9.6212,6.789,6.7853,34.527,1.62,19.3814,51.25,14.5819,3.242,3.47,16.5803,13.7983,17.0241,8.4308,34.0773,6.1568,17.7059,4.27,24.6111,14.4874,9.17,2.75,16.3841,21.9039,13.9523,5.5414,8.8399,4.09,12.6825,5.0279,9.7443,9.456,51.2258,2.723,34.1242,125.6448,12.2381,30.8605,5.1137,52.2779,5.8264,16.9612,28.1403,138.2202,24.8068,48.1135,23.0823,21.1244,49.5267,4.982,2.9087,6.1826,13.0602,15.0014,11.9187,6.9063,4.0447,7.49,19.417,3.1408,41.6451,9.2098,15.2978,4.2867,5.0097,3.5668,3.9966,78.0684,2.6435,11.612,6.3191,31.5599,4.9353,35.69,3.3946,9.9789,7.5224,6.53,5.4302,8.8819,14.4873,4.69,45.8778,4.9006,2.706,27.843,6.0695,12.3816,3.8356,12.7267,2.3656,8.9649,21.7576,11.0164,63.5643,14.0,18.4283,14.9588,9.279,2.67,4.9094,12.7697,8.9009,14.246,160.98,6.7215,2.7102,29.67,20.2841,25.2439,14.4289,6.5561,8.3495,16.9569,6.4155,19.71,17.5793,13.3168,2.4582,8.9556,1.6096,4.63,9.6863,17.3229,30.3925,9.2311,4.6775,16.05,14.4674,3.8198,15.0472,41.4356,8.1655,22.66,7.6829,19.6136,9.4079,13.4402,84.55,11.5518,4.4495,11.1089,9.056,21.4088,5.7702,21.2721,4.4108,6.25,12.1811,8.4384,21.0442,9.8949,23.7652,14.787,19.5111,5.1265,7.2786,26.0411,43.0206,310.9103,2.99,41.6749,11.6003,18.4281,7.7718,23.65,3.9139,11.6468,7.4165,2.4602,6.7154,17.0276,2.97,12.8863,6.0637,42.8005,11.0349,14.3738,8.4934,12.6339,10.538,11.6176,105.3496,6.28,19.7394,11.9469,10.1447,6.3598,20.6768,28.955,3.0102,10.33,5.3973,8.7234,9.2776,13.7834,43.37,5.7225,2.8713,22.3023,9.264,8.0116,9.9436,11.133,7.1307,16.5087,4.8527,7.5998,13.5982,6.9132,6.6226,8.0053,14.2213
